ProductID,ProductName,Category,City,Price,QuantitySold,Month,Year
663,Smartphone,Electronics,Tabriz,20281000,18,6,2021
600,Smartphone,Electronics,Tehran,13434000,9,1,2021
540,Tablet,Electronics,Shiraz,18602000,1,1,2021
532,Tablet,Electronics,Karaj,24234000,6,6,2021
373,Headphone,Electronics,Qom,5743000,280,4,2022
652,Keyboard,Electronics,Rasht,26224000,17,10,2020
245,Table,Furniture,Shiraz,746000,58,6,2021
895,Table,Furniture,Ahvaz,2961000,297,7,2023
692,Headphone,Electronics,Tehran,12383000,42,1,2022
486,Table,Furniture,Shiraz,4164000,150,6,2023
115,Smartphone,Electronics,Rasht,37517000,11,4,2022
454,Mouse,Electronics,Ahvaz,44260000,20,3,2020
973,Table,Furniture,Tabriz,2469000,233,12,2022
258,Chair,Furniture,Karaj,3719000,95,2,2024
743,Mouse,Electronics,Isfahan,31552000,13,10,2020
703,Monitor,Electronics,Ahvaz,27737000,23,9,2020
473,Headphone,Electronics,Mashhad,25039000,46,9,2022
548,Printer,Electronics,Shiraz,1905000,297,9,2023
944,Camera,Electronics,Kermanshah,35915000,50,3,2022
686,Keyboard,Electronics,Rasht,18074000,13,10,2024
698,Desk Lamp,Office Supplies,Shiraz,513000,372,8,2020
524,Mouse,Electronics,Mashhad,24192000,47,12,2020
604,Smartphone,Electronics,Mashhad,46090000,2,2,2024
135,Table,Furniture,Ahvaz,2729000,402,4,2023
956,Camera,Electronics,Kermanshah,39736000,7,6,2024
118,Camera,Electronics,Tabriz,15604000,30,4,2021
535,Printer,Electronics,Isfahan,41378000,44,4,2023
482,Laptop,Electronics,Karaj,13336000,32,5,2024
233,Camera,Electronics,Kermanshah,42551000,32,2,2020
928,Bookshelf,Furniture,Tabriz,2588000,33,3,2022
835,Pen,Stationery,Karaj,53000,248,8,2024
202,Smartphone,Electronics,Tehran,45799000,9,5,2023
498,Table,Furniture,Shiraz,4788000,432,2,2023
185,Headphone,Electronics,Rasht,27722000,43,4,2022
232,Camera,Electronics,Shiraz,23105000,18,12,2020
948,Bookshelf,Furniture,Shiraz,1811000,310,1,2020
258,Printer,Electronics,Tabriz,30618000,40,7,2023
521,Mouse,Electronics,Karaj,6652000,202,5,2021
453,Bookshelf,Furniture,Karaj,2968000,368,6,2021
101,Mouse,Electronics,Karaj,48572000,9,6,2021
126,Pen,Stationery,Rasht,82000,66,1,2022
227,Mouse,Electronics,Karaj,45076000,8,11,2023
486,Printer,Electronics,Tehran,8841000,268,5,2020
929,Notebook,Stationery,Karaj,200000,340,7,2024
515,Camera,Electronics,Rasht,6331000,22,8,2021
250,Camera,Electronics,Tabriz,40692000,7,10,2020
238,Camera,Electronics,Kermanshah,18853000,35,5,2022
788,Pen,Stationery,Rasht,122000,437,8,2020
378,Monitor,Electronics,Rasht,21321000,37,9,2024
225,Desk Lamp,Office Supplies,Tabriz,74000,443,4,2022
630,Smartphone,Electronics,Shiraz,2247000,404,9,2024
285,Camera,Electronics,Karaj,44342000,39,9,2023
110,Headphone,Electronics,Shiraz,49431000,48,5,2021
499,Laptop,Electronics,Tehran,40217000,12,2,2023
202,Smartphone,Electronics,Isfahan,41345000,49,9,2021
212,Desk Lamp,Office Supplies,Tehran,468000,248,4,2024
184,Camera,Electronics,Tabriz,43915000,48,2,2020
144,Headphone,Electronics,Karaj,11087000,10,5,2022
772,Table,Furniture,Tabriz,576000,223,10,2020
218,Bookshelf,Furniture,Rasht,2062000,341,10,2022
951,Desk Lamp,Office Supplies,Rasht,605000,283,4,2023
577,Table,Furniture,Shiraz,2047000,236,10,2022
145,Keyboard,Electronics,Rasht,2240000,446,5,2022
222,Laptop,Electronics,Tehran,1353000,402,10,2021
797,Smartphone,Electronics,Tabriz,25855000,22,5,2021
412,Keyboard,Electronics,Rasht,8360000,452,5,2023
712,Pen,Stationery,Ahvaz,35000,137,2,2023
590,Monitor,Electronics,Tabriz,39540000,21,8,2021
557,Tablet,Electronics,Isfahan,22213000,16,5,2022
990,Chair,Furniture,Kermanshah,3331000,461,12,2024
770,Chair,Furniture,Isfahan,3473000,133,7,2022
660,Mouse,Electronics,Tehran,45388000,24,12,2024
872,Chair,Furniture,Rasht,2383000,95,10,2023
674,Desk Lamp,Office Supplies,Shiraz,754000,292,1,2022
283,Table,Furniture,Qom,525000,499,4,2024
487,Mouse,Electronics,Tabriz,18521000,24,8,2022
751,Chair,Furniture,Mashhad,3729000,107,7,2023
594,Printer,Electronics,Mashhad,26257000,29,8,2020
953,Keyboard,Electronics,Tabriz,18008000,25,8,2022
171,Headphone,Electronics,Rasht,30638000,38,7,2020
471,Notebook,Stationery,Kermanshah,175000,485,7,2024
141,Laptop,Electronics,Tabriz,46423000,50,9,2022
626,Tablet,Electronics,Mashhad,7596000,18,4,2020
199,Keyboard,Electronics,Tehran,1905000,362,10,2022
884,Notebook,Stationery,Tehran,78000,269,11,2023
930,Headphone,Electronics,Mashhad,43746000,2,1,2022
876,Notebook,Stationery,Mashhad,11000,282,9,2020
246,Monitor,Electronics,Ahvaz,14949000,27,2,2020
101,Mouse,Electronics,Mashhad,15482000,38,7,2022
421,Printer,Electronics,Tabriz,21060000,37,2,2024
960,Tablet,Electronics,Tehran,45938000,29,1,2022
247,Camera,Electronics,Kermanshah,28703000,18,3,2020
958,Chair,Furniture,Qom,4076000,463,12,2021
485,Printer,Electronics,Mashhad,21711000,36,3,2021
408,Chair,Furniture,Karaj,778000,357,12,2020
392,Notebook,Stationery,Shiraz,17000,459,3,2023
470,Chair,Furniture,Tehran,3612000,482,8,2022
970,Chair,Furniture,Isfahan,2050000,179,9,2023
159,Monitor,Electronics,Shiraz,49205000,1,2,2024
654,Smartphone,Electronics,Qom,42657000,46,3,2021
155,Smartphone,Electronics,Isfahan,22270000,50,7,2020
957,Printer,Electronics,Isfahan,3776000,70,1,2022
813,Notebook,Stationery,Tabriz,199000,124,10,2022
995,Bookshelf,Furniture,Tehran,3345000,79,1,2022
407,Bookshelf,Furniture,Qom,1970000,39,6,2020
385,Headphone,Electronics,Kermanshah,31405000,29,5,2021
798,Pen,Stationery,Kermanshah,94000,202,6,2021
515,Monitor,Electronics,Ahvaz,45120000,7,9,2022
696,Notebook,Stationery,Tabriz,140000,109,1,2020
549,Laptop,Electronics,Tehran,34453000,24,9,2021
560,Monitor,Electronics,Shiraz,19688000,31,10,2020
594,Tablet,Electronics,Ahvaz,21277000,9,10,2020
803,Monitor,Electronics,Kermanshah,18887000,32,8,2020
938,Camera,Electronics,Rasht,10073000,49,12,2024
299,Notebook,Stationery,Mashhad,112000,55,12,2023
762,Pen,Stationery,Shiraz,173000,336,1,2024
514,Desk Lamp,Office Supplies,Tehran,394000,142,12,2022
864,Notebook,Stationery,Tehran,101000,33,5,2020
255,Camera,Electronics,Ahvaz,28713000,48,3,2021
149,Mouse,Electronics,Tabriz,19904000,42,12,2021
687,Smartphone,Electronics,Shiraz,18649000,36,5,2024
941,Smartphone,Electronics,Shiraz,11695000,39,12,2020
102,Notebook,Stationery,Qom,48000,47,2,2023
247,Camera,Electronics,Tehran,18282000,9,8,2020
486,Chair,Furniture,Qom,912000,397,10,2023
910,Monitor,Electronics,Tehran,37030000,36,1,2021
925,Smartphone,Electronics,Kermanshah,5689000,101,2,2020
566,Chair,Furniture,Tabriz,2549000,362,2,2020
746,Mouse,Electronics,Tabriz,3674000,76,3,2022
835,Desk Lamp,Office Supplies,Mashhad,950000,311,1,2022
170,Chair,Furniture,Tabriz,1093000,343,11,2022
647,Notebook,Stationery,Karaj,60000,166,6,2024
230,Headphone,Electronics,Rasht,44624000,47,4,2021
805,Bookshelf,Furniture,Ahvaz,549000,122,12,2021
580,Monitor,Electronics,Tehran,45008000,43,12,2023
416,Mouse,Electronics,Ahvaz,2683000,119,10,2022
168,Headphone,Electronics,Tehran,45810000,43,10,2022
343,Table,Furniture,Qom,689000,104,7,2020
966,Tablet,Electronics,Karaj,49991000,50,6,2023
862,Bookshelf,Furniture,Karaj,897000,305,2,2022
866,Tablet,Electronics,Mashhad,28846000,8,10,2020
403,Headphone,Electronics,Isfahan,9299000,122,2,2022
811,Table,Furniture,Mashhad,4262000,420,3,2020
235,Bookshelf,Furniture,Tabriz,1894000,399,5,2020
251,Smartphone,Electronics,Shiraz,1390000,161,5,2023
886,Laptop,Electronics,Shiraz,35419000,39,4,2021
793,Camera,Electronics,Tehran,47466000,18,8,2024
847,Bookshelf,Furniture,Tabriz,541000,441,4,2024
635,Desk Lamp,Office Supplies,Karaj,735000,47,6,2022
921,Bookshelf,Furniture,Ahvaz,765000,28,9,2022
696,Chair,Furniture,Kermanshah,4175000,461,12,2024
617,Table,Furniture,Tabriz,2711000,360,12,2022
213,Desk Lamp,Office Supplies,Shiraz,928000,313,5,2023
702,Monitor,Electronics,Shiraz,45165000,8,6,2020
742,Mouse,Electronics,Qom,22828000,45,11,2020
734,Notebook,Stationery,Isfahan,10000,301,5,2024
410,Bookshelf,Furniture,Isfahan,4744000,122,4,2021
710,Table,Furniture,Tabriz,1642000,375,6,2024
863,Smartphone,Electronics,Isfahan,7180000,282,3,2023
302,Chair,Furniture,Kermanshah,3351000,313,9,2023
799,Laptop,Electronics,Tabriz,22932000,22,10,2022
590,Mouse,Electronics,Shiraz,21583000,15,1,2020
828,Smartphone,Electronics,Shiraz,30189000,48,7,2022
420,Mouse,Electronics,Tehran,6128000,194,2,2022
825,Headphone,Electronics,Tabriz,7026000,275,2,2022
378,Table,Furniture,Karaj,1314000,264,5,2024
201,Laptop,Electronics,Shiraz,10433000,47,2,2020
235,Bookshelf,Furniture,Isfahan,1124000,239,2,2021
311,Camera,Electronics,Karaj,35814000,6,12,2020
919,Monitor,Electronics,Kermanshah,9776000,286,1,2021
331,Table,Furniture,Tabriz,2630000,437,10,2023
761,Desk Lamp,Office Supplies,Kermanshah,980000,359,6,2024
548,Bookshelf,Furniture,Rasht,2983000,158,4,2023
297,Table,Furniture,Tabriz,2053000,244,2,2023
142,Notebook,Stationery,Qom,44000,352,2,2021
143,Table,Furniture,Qom,3378000,223,11,2024
163,Camera,Electronics,Isfahan,32595000,38,9,2020
433,Monitor,Electronics,Shiraz,46855000,29,12,2021
505,Table,Furniture,Tabriz,2572000,483,1,2023
149,Table,Furniture,Karaj,3613000,124,10,2024
838,Camera,Electronics,Kermanshah,4657000,395,6,2022
700,Pen,Stationery,Karaj,161000,421,7,2023
529,Smartphone,Electronics,Karaj,26094000,7,9,2024
768,Keyboard,Electronics,Isfahan,38221000,1,11,2020
272,Tablet,Electronics,Ahvaz,41058000,42,6,2023
207,Keyboard,Electronics,Mashhad,9377000,293,7,2023
607,Pen,Stationery,Tabriz,182000,175,5,2024
660,Notebook,Stationery,Tabriz,92000,330,4,2020
495,Monitor,Electronics,Kermanshah,7747000,489,5,2024
754,Pen,Stationery,Shiraz,63000,121,4,2020
255,Monitor,Electronics,Karaj,34978000,2,5,2020
229,Printer,Electronics,Rasht,39383000,13,10,2022
537,Keyboard,Electronics,Karaj,43086000,10,11,2021
946,Keyboard,Electronics,Karaj,35129000,16,5,2021
556,Desk Lamp,Office Supplies,Tabriz,859000,312,2,2020
761,Pen,Stationery,Isfahan,189000,464,10,2022
190,Bookshelf,Furniture,Kermanshah,2490000,484,3,2023
481,Headphone,Electronics,Tehran,40166000,41,4,2021
577,Keyboard,Electronics,Rasht,8901000,300,2,2022
181,Notebook,Stationery,Shiraz,84000,102,8,2020
502,Mouse,Electronics,Kermanshah,34507000,25,9,2020
139,Notebook,Stationery,Ahvaz,106000,415,1,2022
697,Smartphone,Electronics,Isfahan,45532000,32,6,2020
881,Bookshelf,Furniture,Tehran,677000,370,6,2021
855,Pen,Stationery,Karaj,199000,332,3,2021
439,Keyboard,Electronics,Kermanshah,37821000,1,12,2021
287,Pen,Stationery,Tabriz,47000,423,12,2022
220,Monitor,Electronics,Shiraz,24858000,3,7,2021
833,Notebook,Stationery,Karaj,143000,371,4,2023
138,Table,Furniture,Isfahan,2915000,285,7,2024
399,Desk Lamp,Office Supplies,Tehran,667000,318,11,2022
964,Table,Furniture,Shiraz,3650000,226,6,2020
200,Tablet,Electronics,Karaj,4041000,12,9,2024
255,Headphone,Electronics,Ahvaz,3361000,75,2,2021
753,Printer,Electronics,Tabriz,17304000,29,10,2021
762,Printer,Electronics,Shiraz,47591000,27,3,2023
345,Table,Furniture,Kermanshah,1808000,17,10,2021
109,Monitor,Electronics,Ahvaz,12153000,26,12,2020
548,Camera,Electronics,Qom,35939000,2,3,2023
704,Desk Lamp,Office Supplies,Ahvaz,297000,318,2,2021
190,Chair,Furniture,Tabriz,3860000,363,11,2020
638,Mouse,Electronics,Tehran,21663000,5,3,2024
802,Laptop,Electronics,Tabriz,32476000,25,5,2022
943,Chair,Furniture,Qom,908000,256,3,2024
992,Pen,Stationery,Tehran,132000,459,10,2021
963,Tablet,Electronics,Mashhad,24973000,24,2,2022
806,Table,Furniture,Rasht,4895000,210,12,2020
128,Headphone,Electronics,Mashhad,48500000,22,10,2024
581,Tablet,Electronics,Tehran,41684000,32,7,2020
110,Monitor,Electronics,Ahvaz,39132000,12,10,2020
706,Tablet,Electronics,Karaj,35093000,41,4,2020
482,Tablet,Electronics,Tabriz,32598000,15,2,2024
763,Desk Lamp,Office Supplies,Tabriz,50000,318,4,2024
338,Monitor,Electronics,Isfahan,19920000,25,1,2021
264,Desk Lamp,Office Supplies,Karaj,234000,229,9,2020
560,Mouse,Electronics,Tabriz,3865000,341,7,2024
592,Smartphone,Electronics,Mashhad,26031000,23,1,2022
972,Mouse,Electronics,Tehran,27829000,45,7,2021
722,Monitor,Electronics,Mashhad,2252000,230,9,2023
146,Monitor,Electronics,Qom,33382000,34,12,2020
767,Smartphone,Electronics,Shiraz,15719000,29,4,2020
662,Smartphone,Electronics,Kermanshah,23101000,35,5,2020
598,Notebook,Stationery,Tehran,120000,450,4,2020
682,Bookshelf,Furniture,Tehran,2017000,289,1,2021
363,Headphone,Electronics,Tabriz,45598000,40,10,2024
767,Headphone,Electronics,Shiraz,44334000,23,4,2021
556,Camera,Electronics,Qom,1293000,307,9,2020
857,Camera,Electronics,Rasht,10942000,27,5,2022
330,Smartphone,Electronics,Shiraz,22221000,26,5,2024
445,Tablet,Electronics,Karaj,33646000,11,1,2022
479,Keyboard,Electronics,Tabriz,23150000,1,1,2022
263,Chair,Furniture,Tehran,4028000,165,10,2021
422,Desk Lamp,Office Supplies,Mashhad,628000,358,4,2022
576,Tablet,Electronics,Kermanshah,17139000,21,10,2020
801,Keyboard,Electronics,Mashhad,15480000,16,7,2021
616,Tablet,Electronics,Rasht,42202000,8,11,2024
854,Pen,Stationery,Ahvaz,150000,299,1,2021
135,Tablet,Electronics,Kermanshah,37168000,48,11,2024
554,Headphone,Electronics,Rasht,20791000,1,11,2023
134,Tablet,Electronics,Kermanshah,21987000,32,1,2021
494,Mouse,Electronics,Isfahan,44452000,19,5,2023
453,Smartphone,Electronics,Shiraz,44660000,16,12,2023
886,Chair,Furniture,Kermanshah,3742000,191,3,2024
745,Camera,Electronics,Karaj,35647000,12,5,2020
461,Desk Lamp,Office Supplies,Karaj,151000,160,9,2021
786,Mouse,Electronics,Shiraz,10363000,32,2,2024
159,Bookshelf,Furniture,Tabriz,991000,290,10,2020
250,Keyboard,Electronics,Kermanshah,49382000,47,8,2022
761,Pen,Stationery,Kermanshah,85000,367,11,2020
557,Smartphone,Electronics,Isfahan,6330000,198,9,2020
565,Printer,Electronics,Kermanshah,31016000,15,4,2024
264,Smartphone,Electronics,Shiraz,44448000,43,1,2021
964,Notebook,Stationery,Mashhad,41000,347,10,2021
592,Headphone,Electronics,Tehran,10410000,16,12,2020
763,Table,Furniture,Tehran,1465000,422,11,2024
391,Pen,Stationery,Qom,190000,16,6,2020
616,Printer,Electronics,Kermanshah,17735000,28,1,2024
800,Notebook,Stationery,Rasht,104000,465,8,2022
816,Tablet,Electronics,Shiraz,24612000,30,12,2023
925,Table,Furniture,Shiraz,3754000,178,1,2023
401,Camera,Electronics,Isfahan,22509000,17,8,2024
302,Smartphone,Electronics,Karaj,13103000,2,5,2023
981,Bookshelf,Furniture,Tehran,4539000,381,12,2023
350,Notebook,Stationery,Isfahan,41000,241,8,2021
409,Mouse,Electronics,Tehran,12423000,13,1,2024
897,Pen,Stationery,Karaj,192000,69,2,2022
947,Keyboard,Electronics,Isfahan,3149000,40,7,2022
849,Headphone,Electronics,Tabriz,42256000,22,8,2022
674,Table,Furniture,Mashhad,1638000,34,4,2024
963,Headphone,Electronics,Tabriz,18159000,23,4,2021
612,Desk Lamp,Office Supplies,Rasht,98000,300,10,2021
516,Camera,Electronics,Karaj,18046000,35,6,2021
905,Notebook,Stationery,Rasht,57000,224,11,2022
998,Camera,Electronics,Tehran,8431000,203,7,2020
550,Camera,Electronics,Isfahan,45016000,25,5,2024
890,Table,Furniture,Qom,2074000,118,11,2022
506,Tablet,Electronics,Karaj,7307000,451,10,2024
375,Bookshelf,Furniture,Tehran,4434000,331,12,2022
778,Desk Lamp,Office Supplies,Shiraz,558000,176,10,2024
275,Mouse,Electronics,Tehran,26816000,3,4,2020
782,Camera,Electronics,Qom,48156000,33,12,2022
769,Keyboard,Electronics,Shiraz,16903000,26,1,2022
422,Keyboard,Electronics,Mashhad,33761000,48,3,2023
188,Laptop,Electronics,Tabriz,33667000,7,11,2023
115,Table,Furniture,Qom,2235000,451,9,2023
831,Headphone,Electronics,Ahvaz,24592000,18,12,2020
178,Pen,Stationery,Ahvaz,166000,190,5,2020
141,Keyboard,Electronics,Rasht,21332000,42,11,2020
137,Pen,Stationery,Tabriz,163000,399,2,2023
225,Pen,Stationery,Kermanshah,19000,15,2,2022
302,Chair,Furniture,Qom,1209000,313,12,2020
739,Mouse,Electronics,Kermanshah,5759000,103,10,2022
441,Tablet,Electronics,Qom,42212000,5,9,2020
523,Chair,Furniture,Isfahan,3898000,56,12,2024
169,Keyboard,Electronics,Ahvaz,29778000,20,6,2022
981,Printer,Electronics,Shiraz,40593000,49,1,2024
861,Printer,Electronics,Tehran,9259000,500,4,2020
508,Bookshelf,Furniture,Mashhad,4356000,216,7,2023
536,Mouse,Electronics,Karaj,26906000,50,1,2021
780,Desk Lamp,Office Supplies,Tabriz,263000,383,12,2024
689,Smartphone,Electronics,Shiraz,13288000,19,8,2022
679,Headphone,Electronics,Shiraz,31969000,3,3,2023
844,Mouse,Electronics,Tehran,11143000,23,6,2022
878,Headphone,Electronics,Karaj,10160000,11,2,2021
585,Camera,Electronics,Isfahan,8920000,246,7,2022
116,Camera,Electronics,Ahvaz,30530000,36,8,2020
951,Headphone,Electronics,Isfahan,16294000,30,11,2020
985,Mouse,Electronics,Ahvaz,45185000,47,6,2023
619,Bookshelf,Furniture,Karaj,3522000,404,6,2020
589,Printer,Electronics,Tabriz,41287000,20,3,2022
340,Monitor,Electronics,Kermanshah,12858000,40,11,2020
328,Chair,Furniture,Kermanshah,4053000,93,9,2021
963,Monitor,Electronics,Isfahan,46560000,32,1,2022
760,Pen,Stationery,Tehran,188000,468,11,2022
293,Table,Furniture,Kermanshah,1539000,175,6,2020
856,Chair,Furniture,Karaj,2734000,451,6,2024
957,Printer,Electronics,Ahvaz,11979000,36,2,2022
168,Monitor,Electronics,Kermanshah,26890000,46,1,2022
373,Monitor,Electronics,Mashhad,22572000,8,4,2024
822,Tablet,Electronics,Ahvaz,12726000,24,5,2023
253,Notebook,Stationery,Rasht,51000,32,4,2020
896,Chair,Furniture,Karaj,1176000,304,6,2021
988,Chair,Furniture,Ahvaz,4474000,199,8,2021
749,Mouse,Electronics,Mashhad,14566000,47,12,2022
889,Laptop,Electronics,Tabriz,5810000,489,11,2024
757,Headphone,Electronics,Shiraz,40537000,8,3,2020
692,Monitor,Electronics,Ahvaz,9775000,206,1,2023
632,Tablet,Electronics,Kermanshah,37142000,29,9,2021
361,Printer,Electronics,Karaj,34845000,40,9,2022
869,Mouse,Electronics,Isfahan,28291000,10,5,2024
436,Headphone,Electronics,Rasht,21866000,10,4,2020
207,Camera,Electronics,Ahvaz,46357000,40,8,2020
823,Pen,Stationery,Tabriz,72000,493,7,2023
664,Mouse,Electronics,Qom,49519000,38,5,2023
590,Printer,Electronics,Tehran,41699000,42,5,2020
577,Notebook,Stationery,Rasht,58000,82,7,2020
225,Pen,Stationery,Qom,188000,390,12,2020
669,Printer,Electronics,Karaj,5990000,322,12,2020
432,Camera,Electronics,Tehran,26726000,18,2,2022
383,Table,Furniture,Qom,2563000,378,3,2021
228,Notebook,Stationery,Ahvaz,46000,286,1,2022
998,Printer,Electronics,Shiraz,48500000,46,9,2021
227,Smartphone,Electronics,Ahvaz,4980000,399,12,2021
821,Tablet,Electronics,Qom,26760000,36,2,2024
642,Headphone,Electronics,Qom,48517000,18,5,2020
129,Notebook,Stationery,Shiraz,112000,378,1,2022
587,Chair,Furniture,Qom,1249000,430,6,2024
198,Laptop,Electronics,Mashhad,29766000,13,2,2023
276,Table,Furniture,Shiraz,2602000,132,8,2022
102,Table,Furniture,Tehran,1580000,414,11,2020
857,Tablet,Electronics,Isfahan,42539000,10,4,2024
690,Mouse,Electronics,Mashhad,38968000,41,10,2021
401,Bookshelf,Furniture,Isfahan,1975000,180,7,2022
660,Mouse,Electronics,Qom,15500000,36,11,2021
439,Smartphone,Electronics,Tehran,22788000,18,12,2024
406,Headphone,Electronics,Kermanshah,49280000,41,4,2022
110,Headphone,Electronics,Karaj,38376000,39,5,2023
263,Keyboard,Electronics,Qom,28562000,3,11,2020
552,Mouse,Electronics,Tabriz,48501000,17,5,2022
241,Notebook,Stationery,Rasht,145000,93,5,2024
760,Camera,Electronics,Tehran,45222000,31,12,2020
474,Tablet,Electronics,Kermanshah,11988000,34,5,2020
416,Tablet,Electronics,Tabriz,44116000,40,2,2021
982,Desk Lamp,Office Supplies,Tehran,55000,417,4,2021
748,Camera,Electronics,Mashhad,46761000,43,12,2022
542,Pen,Stationery,Ahvaz,44000,69,7,2021
491,Pen,Stationery,Karaj,21000,394,9,2022
479,Mouse,Electronics,Rasht,31348000,10,4,2021
985,Laptop,Electronics,Mashhad,38299000,37,9,2021
166,Chair,Furniture,Karaj,3802000,415,2,2020
901,Tablet,Electronics,Isfahan,12867000,3,8,2022
469,Table,Furniture,Tabriz,3471000,414,12,2022
457,Smartphone,Electronics,Rasht,26600000,42,8,2023
456,Table,Furniture,Qom,4259000,304,3,2020
330,Printer,Electronics,Qom,5677000,260,3,2021
123,Laptop,Electronics,Mashhad,2239000,238,9,2021
178,Bookshelf,Furniture,Shiraz,1884000,121,7,2020
546,Table,Furniture,Tabriz,2047000,212,5,2024
801,Printer,Electronics,Kermanshah,23061000,37,6,2023
760,Laptop,Electronics,Shiraz,11560000,3,8,2020
935,Smartphone,Electronics,Tabriz,27659000,3,3,2023
453,Notebook,Stationery,Tabriz,170000,234,7,2020
378,Headphone,Electronics,Kermanshah,21071000,48,9,2023
463,Tablet,Electronics,Isfahan,30842000,6,4,2023
457,Bookshelf,Furniture,Tehran,2168000,192,9,2021
682,Mouse,Electronics,Shiraz,42710000,29,10,2020
